:START_ID(Charge),:END_ID(Location),:TYPE
RADM:10002558,RADM:2,AT_LOCATION
RADM:10002559,RADM:5,AT_LOCATION
RADM:10002560,RADM:6,AT_LOCATION
RADM:10002561,RADM:5,AT_LOCATION
RADM:10002562,RADM:4,AT_LOCATION
RADM:10002563,RADM:5,AT_LOCATION
RADM:10002564,RADM:2,AT_LOCATION
RADM:10002565,RADM:5,AT_LOCATION
RADM:10002566,RADM:4,AT_LOCATION
RADM:10002567,RADM:5,AT_LOCATION
RADM:10002568,RADM:1,AT_LOCATION
RADM:10002569,RADM:6,AT_LOCATION
RADM:10002570,RADM:3,AT_LOCATION
RADM:10002571,RADM:7,AT_LOCATION
RADM:10002572,RADM:4,AT_LOCATION
GSIA:10002573,GSIA:1,AT_LOCATION
GSIA:10002574,GSIA:1,AT_LOCATION
GSIA:10002575,GSIA:2,AT_LOCATION
GSIA:10002576,GSIA:1,AT_LOCATION
RADE:10002577,RADE:7,AT_LOCATION
RADE:10002578,RADE:4,AT_LOCATION
RADE:10002579,RADE:4,AT_LOCATION
RADE:10002580,RADE:4,AT_LOCATION
RADE:10002581,RADE:1,AT_LOCATION
RADE:10002582,RADE:4,AT_LOCATION
RADE:10002583,RADE:10,AT_LOCATION
RADE:10002584,RADE:8,AT_LOCATION
RADE:10002585,RADE:10,AT_LOCATION
RADE:10002586,RADE:2,AT_LOCATION
RADE:10002587,RADE:8,AT_LOCATION
RADE:10002588,RADE:6,AT_LOCATION
RADE:10002589,RADE:4,AT_LOCATION
RADE:10002590,RADE:6,AT_LOCATION
RADI:10002591,RADI:1,AT_LOCATION
RADI:10002592,RADI:4,AT_LOCATION
RADI:10002593,RADI:1,AT_LOCATION
RADI:10002594,RADI:1,AT_LOCATION
RADI:10002595,RADI:4,AT_LOCATION
RADI:10002596,RADI:3,AT_LOCATION
RADX:10002597,RADX:4,AT_LOCATION
RADX:10002598,RADX:2,AT_LOCATION
RADX:10002599,RADX:5,AT_LOCATION
RADX:10002600,RADX:1,AT_LOCATION
RADX:10002601,RADX:1,AT_LOCATION
RADX:10002602,RADX:4,AT_LOCATION
RADX:10002603,RADX:5,AT_LOCATION
RADX:10002604,RADX:3,AT_LOCATION
RADX:10002605,RADX:3,AT_LOCATION
RADX:10002606,RADX:5,AT_LOCATION
RADX:10002607,RADX:3,AT_LOCATION
RADX:10002608,RADX:3,AT_LOCATION
RADX:10002609,RADX:3,AT_LOCATION
RADX:10002610,RADX:2,AT_LOCATION
RADX:10002611,RADX:2,AT_LOCATION
RADX:10002612,RADX:2,AT_LOCATION
RADX:10002613,RADX:1,AT_LOCATION
RADX:10002614,RADX:5,AT_LOCATION
RADX:10002615,RADX:1,AT_LOCATION
RADK:10002616,RADK:9,AT_LOCATION
RADK:10002617,RADK:2,AT_LOCATION
RADK:10002618,RADK:4,AT_LOCATION
RADK:10002619,RADK:3,AT_LOCATION
RADK:10002620,RADK:1,AT_LOCATION
RADK:10002621,RADK:8,AT_LOCATION
RADK:10002622,RADK:5,AT_LOCATION
RADK:10002623,RADK:6,AT_LOCATION
RADK:10002624,RADK:3,AT_LOCATION
RADK:10002625,RADK:10,AT_LOCATION
RADK:10002626,RADK:5,AT_LOCATION
RADK:10002627,RADK:9,AT_LOCATION
RADK:10002628,RADK:5,AT_LOCATION
RADK:10002629,RADK:7,AT_LOCATION
RADK:10002630,RADK:6,AT_LOCATION
RADK:10002631,RADK:3,AT_LOCATION
RADK:10002632,RADK:5,AT_LOCATION
RADK:10002633,RADK:9,AT_LOCATION
RADK:10002634,RADK:3,AT_LOCATION
RADK:10002635,RADK:1,AT_LOCATION
RADK:10002636,RADK:3,AT_LOCATION
RADK:10002637,RADK:6,AT_LOCATION
RADK:10002638,RADK:5,AT_LOCATION
RADK:10002639,RADK:7,AT_LOCATION
RADK:10002640,RADK:1,AT_LOCATION
RADK:10002641,RADK:1,AT_LOCATION
RADK:10002642,RADK:10,AT_LOCATION
RADK:10002643,RADK:2,AT_LOCATION
RADK:10002644,RADK:7,AT_LOCATION
RADK:10002645,RADK:10,AT_LOCATION
RADK:10002646,RADK:5,AT_LOCATION
RADK:10002647,RADK:6,AT_LOCATION
RADK:10002648,RADK:1,AT_LOCATION
RADK:10002649,RADK:1,AT_LOCATION
RADK:10002650,RADK:6,AT_LOCATION
RADK:10002651,RADK:4,AT_LOCATION
RADK:10002652,RADK:6,AT_LOCATION
RADK:10002653,RADK:4,AT_LOCATION
RADK:10002654,RADK:5,AT_LOCATION
ACRB:10002655,ACRB:1,AT_LOCATION
ACRB:10002656,ACRB:5,AT_LOCATION
ACRB:10002657,ACRB:4,AT_LOCATION
ACRB:10002658,ACRB:2,AT_LOCATION
ACRB:10002659,ACRB:6,AT_LOCATION
ACRB:10002660,ACRB:8,AT_LOCATION
ACRB:10002661,ACRB:7,AT_LOCATION
ACRB:10002662,ACRB:3,AT_LOCATION
ACRB:10002663,ACRB:2,AT_LOCATION
ACRB:10002664,ACRB:3,AT_LOCATION
ACRB:10002665,ACRB:7,AT_LOCATION
RADA:10002666,RADA:2,AT_LOCATION
RADA:10002667,RADA:3,AT_LOCATION
RADA:10002668,RADA:6,AT_LOCATION
RADA:10002669,RADA:1,AT_LOCATION
RADA:10002670,RADA:6,AT_LOCATION
RADA:10002671,RADA:1,AT_LOCATION
RADA:10002672,RADA:3,AT_LOCATION
RADA:10002673,RADA:3,AT_LOCATION
RADA:10002674,RADA:1,AT_LOCATION
RADA:10002675,RADA:2,AT_LOCATION
RADA:10002676,RADA:2,AT_LOCATION
RADA:10002677,RADA:6,AT_LOCATION
RADA:10002678,RADA:4,AT_LOCATION
RADA:10002679,RADA:5,AT_LOCATION
RADA:10002680,RADA:3,AT_LOCATION
RADA:10002681,RADA:4,AT_LOCATION
RADK:10002682,RADK:3,AT_LOCATION
RADK:10002683,RADK:7,AT_LOCATION
RADK:10002684,RADK:2,AT_LOCATION
RADK:10002685,RADK:6,AT_LOCATION
RADK:10002686,RADK:7,AT_LOCATION
RADK:10002687,RADK:4,AT_LOCATION
RADK:10002688,RADK:5,AT_LOCATION
RADK:10002689,RADK:4,AT_LOCATION
RADK:10002690,RADK:7,AT_LOCATION
RADK:10002691,RADK:2,AT_LOCATION
RADK:10002692,RADK:8,AT_LOCATION
RADK:10002693,RADK:9,AT_LOCATION
RADK:10002694,RADK:10,AT_LOCATION
RADK:10002695,RADK:7,AT_LOCATION
RADK:10002696,RADK:8,AT_LOCATION
RADK:10002697,RADK:8,AT_LOCATION
RADK:10002698,RADK:8,AT_LOCATION
RADK:10002699,RADK:9,AT_LOCATION
RADK:10002700,RADK:9,AT_LOCATION
RADU:10002701,RADU:13,AT_LOCATION
RADU:10002702,RADU:6,AT_LOCATION
RADU:10002703,RADU:13,AT_LOCATION
RADU:10002704,RADU:1,AT_LOCATION
RADU:10002705,RADU:10,AT_LOCATION
RADU:10002706,RADU:9,AT_LOCATION
RADU:10002707,RADU:16,AT_LOCATION
RADU:10002708,RADU:9,AT_LOCATION
RADU:10002709,RADU:10,AT_LOCATION
RADU:10002710,RADU:4,AT_LOCATION
RADU:10002711,RADU:13,AT_LOCATION
RADA:10002712,RADA:5,AT_LOCATION
RADA:10002713,RADA:6,AT_LOCATION
RADA:10002714,RADA:3,AT_LOCATION
RADA:10002715,RADA:5,AT_LOCATION
RADA:10002716,RADA:4,AT_LOCATION
CIRPA:10002717,CIRPA:6,AT_LOCATION
CIRPA:10002718,CIRPA:2,AT_LOCATION
CIRPA:10002719,CIRPA:3,AT_LOCATION
CIRPA:10002720,CIRPA:1,AT_LOCATION
CIRPA:10002721,CIRPA:3,AT_LOCATION
CIRPA:10002722,CIRPA:1,AT_LOCATION
CIRPA:10002723,CIRPA:5,AT_LOCATION
CIRPA:10002724,CIRPA:1,AT_LOCATION
CIRPA:10002725,CIRPA:4,AT_LOCATION
CIRPA:10002726,CIRPA:3,AT_LOCATION
CIRPA:10002727,CIRPA:4,AT_LOCATION
CIRPA:10002728,CIRPA:2,AT_LOCATION
CIRPA:10002729,CIRPA:5,AT_LOCATION
CIRPA:10002730,CIRPA:5,AT_LOCATION
RADE:10002731,RADE:5,AT_LOCATION
RADE:10002732,RADE:9,AT_LOCATION
RADH:10002733,RADH:2,AT_LOCATION
RADH:10002734,RADH:6,AT_LOCATION
RADH:10002735,RADH:8,AT_LOCATION
RADH:10002736,RADH:5,AT_LOCATION
RADH:10002737,RADH:8,AT_LOCATION
RADH:10002738,RADH:1,AT_LOCATION
RADU:10002739,RADU:1,AT_LOCATION
RADU:10002740,RADU:16,AT_LOCATION
RADU:10002741,RADU:1,AT_LOCATION
RADU:10002742,RADU:5,AT_LOCATION
RADU:10002743,RADU:5,AT_LOCATION
RADU:10002744,RADU:14,AT_LOCATION
RADU:10002745,RADU:2,AT_LOCATION
RADU:10002746,RADU:2,AT_LOCATION
RADI:10002747,RADI:1,AT_LOCATION
RADI:10002748,RADI:1,AT_LOCATION
RADI:10002749,RADI:1,AT_LOCATION
RADI:10002750,RADI:2,AT_LOCATION
RADI:10002751,RADI:1,AT_LOCATION
RADI:10002752,RADI:2,AT_LOCATION
RADI:10002753,RADI:1,AT_LOCATION
RADI:10002754,RADI:2,AT_LOCATION
RADI:10002755,RADI:4,AT_LOCATION
RADI:10002756,RADI:1,AT_LOCATION
RADI:10002757,RADI:2,AT_LOCATION
RADI:10002758,RADI:2,AT_LOCATION
RADI:10002759,RADI:1,AT_LOCATION
RADI:10002760,RADI:4,AT_LOCATION
RADI:10002761,RADI:2,AT_LOCATION
RADI:10002762,RADI:4,AT_LOCATION
RADY:10002763,RADY:3,AT_LOCATION
RADY:10002764,RADY:7,AT_LOCATION
RADY:10002765,RADY:6,AT_LOCATION
RADY:10002766,RADY:7,AT_LOCATION
RADY:10002767,RADY:3,AT_LOCATION
RADY:10002768,RADY:5,AT_LOCATION
RADY:10002769,RADY:4,AT_LOCATION
RADY:10002770,RADY:4,AT_LOCATION
RADY:10002771,RADY:4,AT_LOCATION
RADY:10002772,RADY:3,AT_LOCATION
RADY:10002773,RADY:4,AT_LOCATION
RADY:10002774,RADY:8,AT_LOCATION
RADY:10002775,RADY:3,AT_LOCATION
RADA:10002776,RADA:5,AT_LOCATION
RADA:10002777,RADA:3,AT_LOCATION
RADA:10002778,RADA:5,AT_LOCATION
RADA:10002779,RADA:3,AT_LOCATION
RADA:10002780,RADA:6,AT_LOCATION
RADA:10002781,RADA:4,AT_LOCATION
RADA:10002782,RADA:4,AT_LOCATION
RADA:10002783,RADA:7,AT_LOCATION
RADA:10002784,RADA:2,AT_LOCATION
WRAD:10002785,WRAD:5,AT_LOCATION
TRI:10002786,TRI:3,AT_LOCATION
TRI:10002787,TRI:2,AT_LOCATION
TRI:10002788,TRI:1,AT_LOCATION
TRI:10002789,TRI:1,AT_LOCATION
TRI:10002790,TRI:3,AT_LOCATION
TRI:10002791,TRI:3,AT_LOCATION
TRI:10002792,TRI:1,AT_LOCATION
TRI:10002793,TRI:3,AT_LOCATION
TRI:10002794,TRI:2,AT_LOCATION
TRI:10002795,TRI:2,AT_LOCATION
RADC:10002796,RADC:3,AT_LOCATION
RADC:10002797,RADC:4,AT_LOCATION
RADC:10002798,RADC:4,AT_LOCATION
RADC:10002799,RADC:4,AT_LOCATION
RADC:10002800,RADC:5,AT_LOCATION
RADC:10002801,RADC:2,AT_LOCATION
RADC:10002802,RADC:2,AT_LOCATION
RADK:10002803,RADK:3,AT_LOCATION
RADK:10002804,RADK:4,AT_LOCATION
RADK:10002805,RADK:6,AT_LOCATION
RADK:10002806,RADK:10,AT_LOCATION
RADK:10002807,RADK:4,AT_LOCATION
RADK:10002808,RADK:6,AT_LOCATION
RADK:10002809,RADK:4,AT_LOCATION
RADK:10002810,RADK:4,AT_LOCATION
RADK:10002811,RADK:7,AT_LOCATION
RADK:10002812,RADK:3,AT_LOCATION
RADK:10002813,RADK:3,AT_LOCATION
RADK:10002814,RADK:5,AT_LOCATION
NRA:10002815,NRA:2,AT_LOCATION
NRA:10002816,NRA:4,AT_LOCATION
NRA:10002817,NRA:2,AT_LOCATION
NRA:10002818,NRA:4,AT_LOCATION
NRA:10002819,NRA:5,AT_LOCATION
NRA:10002820,NRA:4,AT_LOCATION
NRA:10002821,NRA:3,AT_LOCATION
NRA:10002822,NRA:3,AT_LOCATION
RADE:10002823,RADE:2,AT_LOCATION
RADE:10002824,RADE:5,AT_LOCATION
RADI2:10002825,RADI2:4,AT_LOCATION
RADI2:10002826,RADI2:4,AT_LOCATION
RADI2:10002827,RADI2:3,AT_LOCATION
RADI2:10002828,RADI2:4,AT_LOCATION
RADI2:10002829,RADI2:1,AT_LOCATION
RADI2:10002830,RADI2:2,AT_LOCATION
RADI2:10002831,RADI2:3,AT_LOCATION
RADI2:10002832,RADI2:1,AT_LOCATION
RADI2:10002833,RADI2:4,AT_LOCATION
RADI2:10002834,RADI2:3,AT_LOCATION
RADI2:10002835,RADI2:3,AT_LOCATION
RADI2:10002836,RADI2:1,AT_LOCATION
RADB:10002837,RADB:4,AT_LOCATION
RADB:10002838,RADB:3,AT_LOCATION
RADB:10002839,RADB:1,AT_LOCATION
RADB:10002840,RADB:8,AT_LOCATION
RADB:10002841,RADB:6,AT_LOCATION
RADB:10002842,RADB:8,AT_LOCATION
RADB:10002843,RADB:7,AT_LOCATION
RADB:10002844,RADB:3,AT_LOCATION
RADB:10002845,RADB:9,AT_LOCATION
RADB:10002846,RADB:1,AT_LOCATION
RADB:10002847,RADB:3,AT_LOCATION
RADB:10002848,RADB:1,AT_LOCATION
RADB:10002849,RADB:6,AT_LOCATION
RADB:10002850,RADB:7,AT_LOCATION
RADB:10002851,RADB:7,AT_LOCATION
ACRB:10002852,ACRB:8,AT_LOCATION
ACRB:10002853,ACRB:3,AT_LOCATION
ACRB:10002854,ACRB:8,AT_LOCATION
ACRB:10002855,ACRB:5,AT_LOCATION
ACRB:10002856,ACRB:6,AT_LOCATION
ACRB:10002857,ACRB:8,AT_LOCATION
ACRB:10002858,ACRB:7,AT_LOCATION
ACRB:10002859,ACRB:1,AT_LOCATION
ACRB:10002860,ACRB:1,AT_LOCATION
ACRB:10002861,ACRB:7,AT_LOCATION
ACRB:10002862,ACRB:3,AT_LOCATION
ACRB:10002863,ACRB:3,AT_LOCATION
ACRB:10002864,ACRB:8,AT_LOCATION
IAI:10002865,IAI:1,AT_LOCATION
IAI:10002866,IAI:5,AT_LOCATION
IAI:10002867,IAI:2,AT_LOCATION
IAI:10002868,IAI:2,AT_LOCATION
IAI:10002869,IAI:2,AT_LOCATION
IAI:10002870,IAI:4,AT_LOCATION
IAI:10002871,IAI:3,AT_LOCATION
IAI:10002872,IAI:6,AT_LOCATION
IAI:10002873,IAI:2,AT_LOCATION
IAI:10002874,IAI:3,AT_LOCATION
IAI:10002875,IAI:6,AT_LOCATION
IAI:10002876,IAI:1,AT_LOCATION
IAI:10002877,IAI:1,AT_LOCATION
IAI:10002878,IAI:1,AT_LOCATION
IAI:10002879,IAI:6,AT_LOCATION
CIRPA:10002880,CIRPA:4,AT_LOCATION
CIRPA:10002881,CIRPA:4,AT_LOCATION
CIRPA:10002882,CIRPA:1,AT_LOCATION
CIRPA:10002883,CIRPA:2,AT_LOCATION
CIRPA:10002884,CIRPA:4,AT_LOCATION
CIRPA:10002885,CIRPA:3,AT_LOCATION
CIRPA:10002886,CIRPA:6,AT_LOCATION
CIRPA:10002887,CIRPA:4,AT_LOCATION
CIRPA:10002888,CIRPA:1,AT_LOCATION
CIRPA:10002889,CIRPA:5,AT_LOCATION
RADJ:10002890,RADJ:5,AT_LOCATION
RADJ:10002891,RADJ:1,AT_LOCATION
RADJ:10002892,RADJ:4,AT_LOCATION
RADJ:10002893,RADJ:8,AT_LOCATION
RADJ:10002894,RADJ:6,AT_LOCATION
RADJ:10002895,RADJ:1,AT_LOCATION
RADY:10002896,RADY:8,AT_LOCATION
RADY:10002897,RADY:8,AT_LOCATION
RADY:10002898,RADY:8,AT_LOCATION
RADY:10002899,RADY:5,AT_LOCATION
RADY:10002900,RADY:2,AT_LOCATION
RADY:10002901,RADY:5,AT_LOCATION
RADY:10002902,RADY:5,AT_LOCATION
RADI:10002903,RADI:1,AT_LOCATION
RADI:10002904,RADI:4,AT_LOCATION
RADD:10002905,RADD:1,AT_LOCATION
RADD:10002906,RADD:6,AT_LOCATION
RADD:10002907,RADD:3,AT_LOCATION
RADD:10002908,RADD:1,AT_LOCATION
RADD:10002909,RADD:5,AT_LOCATION
RADD:10002910,RADD:6,AT_LOCATION
RADD:10002911,RADD:1,AT_LOCATION
RADD:10002912,RADD:1,AT_LOCATION
RADD:10002913,RADD:2,AT_LOCATION
CIRPA:10002914,CIRPA:4,AT_LOCATION
CIRPA:10002915,CIRPA:3,AT_LOCATION
RADZ:10002916,RADZ:9,AT_LOCATION
RADZ:10002917,RADZ:5,AT_LOCATION
RADZ:10002918,RADZ:5,AT_LOCATION
RADZ:10002919,RADZ:4,AT_LOCATION
RADZ:10002920,RADZ:7,AT_LOCATION
RADZ:10002921,RADZ:7,AT_LOCATION
RADZ:10002922,RADZ:4,AT_LOCATION
RADZ:10002923,RADZ:1,AT_LOCATION
RADZ:10002924,RADZ:2,AT_LOCATION
RADZ:10002925,RADZ:4,AT_LOCATION
RADZ:10002926,RADZ:3,AT_LOCATION
RADZ:10002927,RADZ:2,AT_LOCATION
RADZ:10002928,RADZ:5,AT_LOCATION
RADZ:10002929,RADZ:5,AT_LOCATION
RADZ:10002930,RADZ:5,AT_LOCATION
RADZ:10002931,RADZ:3,AT_LOCATION
RADZ:10002932,RADZ:3,AT_LOCATION
RADI:10002933,RADI:1,AT_LOCATION
RADI:10002934,RADI:1,AT_LOCATION
RADL:10002935,RADL:2,AT_LOCATION
RADL:10002936,RADL:2,AT_LOCATION
MRB:10002937,MRB:9,AT_LOCATION
MRB:10002938,MRB:2,AT_LOCATION
MRB:10002939,MRB:5,AT_LOCATION
MRB:10002940,MRB:1,AT_LOCATION
MRB:10002941,MRB:4,AT_LOCATION
MRB:10002942,MRB:2,AT_LOCATION
MRB:10002943,MRB:10,AT_LOCATION
MRB:10002944,MRB:7,AT_LOCATION
MRB:10002945,MRB:6,AT_LOCATION
MRB:10002946,MRB:8,AT_LOCATION
MRB:10002947,MRB:9,AT_LOCATION
MRB:10002948,MRB:2,AT_LOCATION
RADY:10002949,RADY:1,AT_LOCATION
RADY:10002950,RADY:6,AT_LOCATION
RADY:10002951,RADY:8,AT_LOCATION
RADY:10002952,RADY:6,AT_LOCATION
RADY:10002953,RADY:1,AT_LOCATION
RADY:10002954,RADY:2,AT_LOCATION
RADY:10002955,RADY:2,AT_LOCATION
RADY:10002956,RADY:5,AT_LOCATION
RADY:10002957,RADY:7,AT_LOCATION
RADY:10002958,RADY:4,AT_LOCATION
RADY:10002959,RADY:6,AT_LOCATION
RADY:10002960,RADY:7,AT_LOCATION
RADY:10002961,RADY:2,AT_LOCATION
RADY:10002962,RADY:6,AT_LOCATION
RADY:10002963,RADY:8,AT_LOCATION
RADJ:10002964,RADJ:2,AT_LOCATION
RADJ:10002965,RADJ:4,AT_LOCATION
RADJ:10002966,RADJ:8,AT_LOCATION
RADJ:10002967,RADJ:8,AT_LOCATION
RADJ:10002968,RADJ:7,AT_LOCATION
RADJ:10002969,RADJ:1,AT_LOCATION
RADJ:10002970,RADJ:1,AT_LOCATION
RADJ:10002971,RADJ:3,AT_LOCATION
RADJ:10002972,RADJ:1,AT_LOCATION
RADJ:10002973,RADJ:1,AT_LOCATION
RADJ:10002974,RADJ:4,AT_LOCATION
RADJ:10002975,RADJ:1,AT_LOCATION
RADJ:10002976,RADJ:4,AT_LOCATION
RADJ:10002977,RADJ:5,AT_LOCATION
RADJ:10002978,RADJ:4,AT_LOCATION
RADJ:10002979,RADJ:4,AT_LOCATION
RADJ:10002980,RADJ:1,AT_LOCATION
RADJ:10002981,RADJ:1,AT_LOCATION
RADJ:10002982,RADJ:4,AT_LOCATION
RADJ:10002983,RADJ:3,AT_LOCATION
RASFA:10002984,RASFA:7,AT_LOCATION
RASFA:10002985,RASFA:3,AT_LOCATION
MRB:10002986,MRB:1,AT_LOCATION
MRB:10002987,MRB:2,AT_LOCATION
MRB:10002988,MRB:7,AT_LOCATION
MRB:10002989,MRB:10,AT_LOCATION
MRB:10002990,MRB:4,AT_LOCATION
MRB:10002991,MRB:10,AT_LOCATION
RADX:10002992,RADX:2,AT_LOCATION
RADX:10002993,RADX:3,AT_LOCATION
RADX:10002994,RADX:4,AT_LOCATION
RADX:10002995,RADX:5,AT_LOCATION
RADF:10002996,RADF:8,AT_LOCATION
RADF:10002997,RADF:7,AT_LOCATION
RADF:10002998,RADF:6,AT_LOCATION
RADF:10002999,RADF:5,AT_LOCATION
RADF:10003000,RADF:8,AT_LOCATION
RADF:10003001,RADF:5,AT_LOCATION
RADF:10003002,RADF:2,AT_LOCATION
RADF:10003003,RADF:4,AT_LOCATION
TRI:10003004,TRI:3,AT_LOCATION
TRI:10003005,TRI:1,AT_LOCATION
TRI:10003006,TRI:1,AT_LOCATION
TRI:10003007,TRI:3,AT_LOCATION
TRI:10003008,TRI:3,AT_LOCATION
TRI:10003009,TRI:2,AT_LOCATION
GSIA:10003010,GSIA:2,AT_LOCATION
GSIA:10003011,GSIA:1,AT_LOCATION
RADS2:10003012,RADS2:11,AT_LOCATION
RADS2:10003013,RADS2:10,AT_LOCATION
RADS2:10003014,RADS2:10,AT_LOCATION
RADS2:10003015,RADS2:9,AT_LOCATION
RADS2:10003016,RADS2:7,AT_LOCATION
RADS2:10003017,RADS2:10,AT_LOCATION
RADS2:10003018,RADS2:1,AT_LOCATION
RADS2:10003019,RADS2:11,AT_LOCATION
RADS2:10003020,RADS2:1,AT_LOCATION
RADS2:10003021,RADS2:7,AT_LOCATION
RADS2:10003022,RADS2:1,AT_LOCATION
RADS2:10003023,RADS2:1,AT_LOCATION
RADS2:10003024,RADS2:5,AT_LOCATION
RADS2:10003025,RADS2:4,AT_LOCATION
RADS2:10003026,RADS2:4,AT_LOCATION
RADE:10003027,RADE:2,AT_LOCATION
RADE:10003028,RADE:1,AT_LOCATION
RADE:10003029,RADE:5,AT_LOCATION
RADE:10003030,RADE:5,AT_LOCATION
RADE:10003031,RADE:9,AT_LOCATION
RADE:10003032,RADE:8,AT_LOCATION
RADE:10003033,RADE:3,AT_LOCATION
RADE:10003034,RADE:7,AT_LOCATION
GSIA:10003035,GSIA:2,AT_LOCATION
GSIA:10003036,GSIA:4,AT_LOCATION
GSIA:10003037,GSIA:4,AT_LOCATION
GSIA:10003038,GSIA:3,AT_LOCATION
RADY:10003039,RADY:8,AT_LOCATION
RADY:10003040,RADY:4,AT_LOCATION
RADY:10003041,RADY:5,AT_LOCATION
RADY:10003042,RADY:4,AT_LOCATION
RADY:10003043,RADY:2,AT_LOCATION
RADY:10003044,RADY:1,AT_LOCATION
RADY:10003045,RADY:3,AT_LOCATION
RADY:10003046,RADY:9,AT_LOCATION
RADY:10003047,RADY:1,AT_LOCATION
RADY:10003048,RADY:9,AT_LOCATION
RADY:10003049,RADY:3,AT_LOCATION
RADY:10003050,RADY:2,AT_LOCATION
RADY:10003051,RADY:6,AT_LOCATION
RADY:10003052,RADY:4,AT_LOCATION
RADI2:10003053,RADI2:4,AT_LOCATION
RADI2:10003054,RADI2:2,AT_LOCATION
RADI2:10003055,RADI2:4,AT_LOCATION
RADI2:10003056,RADI2:3,AT_LOCATION
RADI2:10003057,RADI2:1,AT_LOCATION
RADI2:10003058,RADI2:2,AT_LOCATION
RADI2:10003059,RADI2:3,AT_LOCATION
RADI2:10003060,RADI2:3,AT_LOCATION
RADI2:10003061,RADI2:1,AT_LOCATION
RADI2:10003062,RADI2:5,AT_LOCATION
NRAA:10003063,NRAA:4,AT_LOCATION
NRAA:10003064,NRAA:4,AT_LOCATION
NRAA:10003065,NRAA:3,AT_LOCATION
NRAA:10003066,NRAA:3,AT_LOCATION
NRAA:10003067,NRAA:4,AT_LOCATION
NRAA:10003068,NRAA:5,AT_LOCATION
NRAA:10003069,NRAA:5,AT_LOCATION
RADX:10003070,RADX:3,AT_LOCATION
RADX:10003071,RADX:4,AT_LOCATION
RADX:10003072,RADX:1,AT_LOCATION
RADX:10003073,RADX:2,AT_LOCATION
RADX:10003074,RADX:2,AT_LOCATION
RADX:10003075,RADX:2,AT_LOCATION
RADX:10003076,RADX:3,AT_LOCATION
RADX:10003077,RADX:2,AT_LOCATION
RADE:10003078,RADE:4,AT_LOCATION
RADE:10003079,RADE:10,AT_LOCATION
RADE:10003080,RADE:7,AT_LOCATION
RADE:10003081,RADE:3,AT_LOCATION
RADE:10003082,RADE:6,AT_LOCATION
RADE:10003083,RADE:5,AT_LOCATION
RADE:10003084,RADE:5,AT_LOCATION
RADE:10003085,RADE:1,AT_LOCATION
RADE:10003086,RADE:1,AT_LOCATION
RADE:10003087,RADE:4,AT_LOCATION
RADE:10003088,RADE:4,AT_LOCATION
RADE:10003089,RADE:1,AT_LOCATION
RADD:10003090,RADD:5,AT_LOCATION
RADD:10003091,RADD:5,AT_LOCATION
RADD:10003092,RADD:3,AT_LOCATION
RADD:10003093,RADD:5,AT_LOCATION
RADF:10003094,RADF:6,AT_LOCATION
RADF:10003095,RADF:7,AT_LOCATION
RADF:10003096,RADF:2,AT_LOCATION
RADF:10003097,RADF:8,AT_LOCATION
RADF:10003098,RADF:5,AT_LOCATION
RADF:10003099,RADF:7,AT_LOCATION
RADF:10003100,RADF:2,AT_LOCATION
RADF:10003101,RADF:4,AT_LOCATION
RADF:10003102,RADF:5,AT_LOCATION
RADF:10003103,RADF:2,AT_LOCATION
RADF:10003104,RADF:6,AT_LOCATION
RADF:10003105,RADF:4,AT_LOCATION
RADF:10003106,RADF:5,AT_LOCATION
RADF:10003107,RADF:4,AT_LOCATION
RADF:10003108,RADF:8,AT_LOCATION
RADF:10003109,RADF:2,AT_LOCATION
RADA:10003110,RADA:1,AT_LOCATION
RADA:10003111,RADA:7,AT_LOCATION
RADA:10003112,RADA:4,AT_LOCATION
RADA:10003113,RADA:1,AT_LOCATION
RADA:10003114,RADA:7,AT_LOCATION
RADA:10003115,RADA:4,AT_LOCATION
RADA:10003116,RADA:6,AT_LOCATION
RADA:10003117,RADA:3,AT_LOCATION
RADA:10003118,RADA:1,AT_LOCATION
RADA:10003119,RADA:6,AT_LOCATION
RADA:10003120,RADA:2,AT_LOCATION
RADA:10003121,RADA:1,AT_LOCATION
RADA:10003122,RADA:4,AT_LOCATION
RADA:10003123,RADA:1,AT_LOCATION
RADI:10003124,RADI:3,AT_LOCATION
RADI:10003125,RADI:1,AT_LOCATION
GSIA:10003126,GSIA:1,AT_LOCATION
GSIA:10003127,GSIA:2,AT_LOCATION
GSIA:10003128,GSIA:1,AT_LOCATION
GSIA:10003129,GSIA:3,AT_LOCATION
GSIA:10003130,GSIA:5,AT_LOCATION
GSIA:10003131,GSIA:3,AT_LOCATION
GSIA:10003132,GSIA:3,AT_LOCATION
GSIA:10003133,GSIA:3,AT_LOCATION
GSIA:10003134,GSIA:1,AT_LOCATION
GSIA:10003135,GSIA:2,AT_LOCATION
GSIA:10003136,GSIA:4,AT_LOCATION
GSIA:10003137,GSIA:2,AT_LOCATION
GSIA:10003138,GSIA:4,AT_LOCATION
RADJ:10003139,RADJ:3,AT_LOCATION
RADJ:10003140,RADJ:1,AT_LOCATION
RADJ:10003141,RADJ:1,AT_LOCATION
RADY:10003142,RADY:7,AT_LOCATION
RADY:10003143,RADY:6,AT_LOCATION
RADY:10003144,RADY:1,AT_LOCATION
RADY:10003145,RADY:4,AT_LOCATION
RADY:10003146,RADY:2,AT_LOCATION
RADY:10003147,RADY:9,AT_LOCATION
