insuranceId:ID(InsurancePlan),source_db,plan_number,plan_name,plan_type,carrier_name,:LABEL
RADB:107828,RADB,107828,UNITED POS,POS,UNITED,InsurancePlan
RADE:107831,RADE,107831,BCBS HMO,HMO,BCBS,InsurancePlan
SAPA:107832,SAPA,107832,MOLINA COMM,COMM,MOLINA,InsurancePlan
RADP:107836,RADP,107836,MEDICAID INDEMNITY,INDEMNITY,MEDICAID,InsurancePlan
RADA:107838,RADA,107838,MEDICAID MCRASSIGN,MCRASSIGN,MEDICAID,InsurancePlan
RADG:107840,RADG,107840,AETNA MCDASSIGN,MCDASSIGN,AETNA,InsurancePlan
PMR:107849,PMR,107849,BCBS HMO,HMO,BCBS,InsurancePlan
RADQ:107856,RADQ,107856,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
SMED:107860,SMED,107860,COVENTRY MCRASSIGN,MCRASSIGN,COVENTRY,InsurancePlan
CRC:107868,CRC,107868,MEDICAID MCRASSIGN,MCRASSIGN,MEDICAID,InsurancePlan
RASFA:107872,RASFA,107872,UNITED HMO,HMO,UNITED,InsurancePlan
RADB:107876,RADB,107876,BCBS POS,POS,BCBS,InsurancePlan
NRA:107880,NRA,107880,HUMANA TPA,TPA,HUMANA,InsurancePlan
RADI2:107882,RADI2,107882,COMMERCIAL MCDASSIGN,MCDASSIGN,COMMERCIAL,InsurancePlan
WRAD:107886,WRAD,107886,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
RADB:107888,RADB,107888,AETNA POS,POS,AETNA,InsurancePlan
RADD:107891,RADD,107891,CIGNA HMO,HMO,CIGNA,InsurancePlan
RADT:107893,RADT,107893,HUMANA MCRASSIGN,MCRASSIGN,HUMANA,InsurancePlan
RADC:107897,RADC,107897,MEDICARE MCRASSIGN,MCRASSIGN,MEDICARE,InsurancePlan
RADS:107899,RADS,107899,UNITED COMM,COMM,UNITED,InsurancePlan
RADI:107906,RADI,107906,UNITED COMM,COMM,UNITED,InsurancePlan
RADB:107912,RADB,107912,MEDICAID POS,POS,MEDICAID,InsurancePlan
RADP:107921,RADP,107921,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
GSIA:107927,GSIA,107927,HUMANA MCRASSIGN,MCRASSIGN,HUMANA,InsurancePlan
RADH:107935,RADH,107935,COMMERCIAL HDHP,HDHP,COMMERCIAL,InsurancePlan
CIRPA:107938,CIRPA,107938,MEDICARE POS,POS,MEDICARE,InsurancePlan
RADH:107946,RADH,107946,MEDICARE TPA,TPA,MEDICARE,InsurancePlan
RADZ:107948,RADZ,107948,MEDICARE TPA,TPA,MEDICARE,InsurancePlan
RASFA:107951,RASFA,107951,COMMERCIAL COMM,COMM,COMMERCIAL,InsurancePlan
RADS2:107957,RADS2,107957,COMMERCIAL HMO,HMO,COMMERCIAL,InsurancePlan
ACRB:107961,ACRB,107961,BCBS COMM,COMM,BCBS,InsurancePlan
RADO:107962,RADO,107962,MEDICARE TPA,TPA,MEDICARE,InsurancePlan
NRAA:107971,NRAA,107971,HUMANA EPO,EPO,HUMANA,InsurancePlan
RADL:107976,RADL,107976,BCBS MCRASSIGN,MCRASSIGN,BCBS,InsurancePlan
RADC:107985,RADC,107985,AETNA MCRASSIGN,MCRASSIGN,AETNA,InsurancePlan
PMR:107987,PMR,107987,TRICARE MCDASSIGN,MCDASSIGN,TRICARE,InsurancePlan
RADO:107993,RADO,107993,MEDICAID INDEMNITY,INDEMNITY,MEDICAID,InsurancePlan
RADI:107996,RADI,107996,MEDICAID MCDASSIGN,MCDASSIGN,MEDICAID,InsurancePlan
CIRPA:108005,CIRPA,108005,MEDICAID HMO,HMO,MEDICAID,InsurancePlan
RASFA:108012,RASFA,108012,CIGNA MCDASSIGN,MCDASSIGN,CIGNA,InsurancePlan
RADR:108016,RADR,108016,AETNA POS,POS,AETNA,InsurancePlan
RADS:108018,RADS,108018,MEDICARE PPO,PPO,MEDICARE,InsurancePlan
TRI:108019,TRI,108019,WELLCARE INDEMNITY,INDEMNITY,WELLCARE,InsurancePlan
MRB:108025,MRB,108025,BCBS PPO,PPO,BCBS,InsurancePlan
RADZ:108034,RADZ,108034,AETNA HMO,HMO,AETNA,InsurancePlan
RADS2:108037,RADS2,108037,TRICARE MCRASSIGN,MCRASSIGN,TRICARE,InsurancePlan
RADH:108043,RADH,108043,MOLINA MCRASSIGN,MCRASSIGN,MOLINA,InsurancePlan
RADF:108048,RADF,108048,MEDICARE EPO,EPO,MEDICARE,InsurancePlan
IAI:108056,IAI,108056,UNITED TPA,TPA,UNITED,InsurancePlan
WRAD:108057,WRAD,108057,UNITED TPA,TPA,UNITED,InsurancePlan
RADK:108062,RADK,108062,UNITED EPO,EPO,UNITED,InsurancePlan
RADM:108065,RADM,108065,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
NRAA:108066,NRAA,108066,BCBS PPO,PPO,BCBS,InsurancePlan
RADL:108071,RADL,108071,UNITED COMM,COMM,UNITED,InsurancePlan
RADM:108074,RADM,108074,AETNA POS,POS,AETNA,InsurancePlan
GSIA:108082,GSIA,108082,COMMERCIAL INDEMNITY,INDEMNITY,COMMERCIAL,InsurancePlan
SMED:108087,SMED,108087,COMMERCIAL INDEMNITY,INDEMNITY,COMMERCIAL,InsurancePlan
RADS2:108092,RADS2,108092,AETNA PPO,PPO,AETNA,InsurancePlan
CRC:108100,CRC,108100,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
RADR:108105,RADR,108105,UNITED COMM,COMM,UNITED,InsurancePlan
RADQ:108113,RADQ,108113,UNITED TPA,TPA,UNITED,InsurancePlan
GSIA:108114,GSIA,108114,MOLINA COMM,COMM,MOLINA,InsurancePlan
PXP:108120,PXP,108120,AETNA COMM,COMM,AETNA,InsurancePlan
RADL:108128,RADL,108128,BCBS POS,POS,BCBS,InsurancePlan
WRAD:108134,WRAD,108134,BCBS TPA,TPA,BCBS,InsurancePlan
RADC:108137,RADC,108137,BCBS PPO,PPO,BCBS,InsurancePlan
RADZ:108146,RADZ,108146,BCBS POS,POS,BCBS,InsurancePlan
RADA:108149,RADA,108149,UNITED PPO,PPO,UNITED,InsurancePlan
RADC:108158,RADC,108158,HUMANA EPO,EPO,HUMANA,InsurancePlan
RADR:108164,RADR,108164,BCBS HDHP,HDHP,BCBS,InsurancePlan
PMR:108169,PMR,108169,HUMANA HMO,HMO,HUMANA,InsurancePlan
SMED:108172,SMED,108172,OSCAR MCDASSIGN,MCDASSIGN,OSCAR,InsurancePlan
PXP:108176,PXP,108176,COMMERCIAL HMO,HMO,COMMERCIAL,InsurancePlan
RADN:108177,RADN,108177,MEDICARE HDHP,HDHP,MEDICARE,InsurancePlan
RADJ:108184,RADJ,108184,MEDICARE PPO,PPO,MEDICARE,InsurancePlan
PMR:108188,PMR,108188,BCBS HDHP,HDHP,BCBS,InsurancePlan
SAPA:108197,SAPA,108197,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
MRB:108205,MRB,108205,WELLCARE INDEMNITY,INDEMNITY,WELLCARE,InsurancePlan
NRAA:108207,NRAA,108207,BCBS PPO,PPO,BCBS,InsurancePlan
SAPA:108213,SAPA,108213,CIGNA HDHP,HDHP,CIGNA,InsurancePlan
RADO:108222,RADO,108222,UNITED EPO,EPO,UNITED,InsurancePlan
RADJ:108230,RADJ,108230,HUMANA HDHP,HDHP,HUMANA,InsurancePlan
RADJ:108237,RADJ,108237,HUMANA TPA,TPA,HUMANA,InsurancePlan
RADF:108241,RADF,108241,MEDICAID MCRASSIGN,MCRASSIGN,MEDICAID,InsurancePlan
IAI:108248,IAI,108248,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
RADG:108252,RADG,108252,MEDICARE MCDASSIGN,MCDASSIGN,MEDICARE,InsurancePlan
RADR:108255,RADR,108255,CIGNA POS,POS,CIGNA,InsurancePlan
GRH:108259,GRH,108259,COMMERCIAL HMO,HMO,COMMERCIAL,InsurancePlan
RADB:108262,RADB,108262,CIGNA MCDASSIGN,MCDASSIGN,CIGNA,InsurancePlan
RADQ:108269,RADQ,108269,UNITED POS,POS,UNITED,InsurancePlan
CIRPA:108276,CIRPA,108276,HUMANA INDEMNITY,INDEMNITY,HUMANA,InsurancePlan
RADS2:108283,RADS2,108283,MEDICAID MCRASSIGN,MCRASSIGN,MEDICAID,InsurancePlan
RADS:108287,RADS,108287,UNITED HDHP,HDHP,UNITED,InsurancePlan
SAPA:108294,SAPA,108294,BCBS PPO,PPO,BCBS,InsurancePlan
SAPA:108300,SAPA,108300,HUMANA HMO,HMO,HUMANA,InsurancePlan
PXP:108301,PXP,108301,UNITED EPO,EPO,UNITED,InsurancePlan
RADA:108302,RADA,108302,CIGNA POS,POS,CIGNA,InsurancePlan
NRAA:108307,NRAA,108307,UNITED MCRASSIGN,MCRASSIGN,UNITED,InsurancePlan
RADT:108312,RADT,108312,UNITED TPA,TPA,UNITED,InsurancePlan
PMR:108318,PMR,108318,COMMERCIAL EPO,EPO,COMMERCIAL,InsurancePlan
IAI:108323,IAI,108323,MEDICAID COMM,COMM,MEDICAID,InsurancePlan
RADG:108332,RADG,108332,MEDICARE TPA,TPA,MEDICARE,InsurancePlan
ACRB:108336,ACRB,108336,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
ACRB:108343,ACRB,108343,BCBS EPO,EPO,BCBS,InsurancePlan
RADX:108352,RADX,108352,UNITED TPA,TPA,UNITED,InsurancePlan
IAI:108361,IAI,108361,MEDICARE TPA,TPA,MEDICARE,InsurancePlan
RADP:108364,RADP,108364,BCBS HMO,HMO,BCBS,InsurancePlan
RADJ:108366,RADJ,108366,MEDICARE POS,POS,MEDICARE,InsurancePlan
RADE:108367,RADE,108367,MEDICARE HMO,HMO,MEDICARE,InsurancePlan
RADC:108374,RADC,108374,MEDICARE POS,POS,MEDICARE,InsurancePlan
RADP:108376,RADP,108376,CENTENE INDEMNITY,INDEMNITY,CENTENE,InsurancePlan
RADD:108378,RADD,108378,BCBS TPA,TPA,BCBS,InsurancePlan
RADH:108385,RADH,108385,AETNA EPO,EPO,AETNA,InsurancePlan
RASFA:108393,RASFA,108393,MOLINA PPO,PPO,MOLINA,InsurancePlan
RADN:108397,RADN,108397,UNITED POS,POS,UNITED,InsurancePlan
RADZ:108400,RADZ,108400,AETNA HDHP,HDHP,AETNA,InsurancePlan
RADX:108406,RADX,108406,UNITED HMO,HMO,UNITED,InsurancePlan
NRA:108412,NRA,108412,CIGNA COMM,COMM,CIGNA,InsurancePlan
GSIA:108417,GSIA,108417,BCBS COMM,COMM,BCBS,InsurancePlan
RADU:108422,RADU,108422,AETNA HMO,HMO,AETNA,InsurancePlan
IAI:108425,IAI,108425,CIGNA EPO,EPO,CIGNA,InsurancePlan
RADH:108431,RADH,108431,BCBS MCDASSIGN,MCDASSIGN,BCBS,InsurancePlan
SAPA:108436,SAPA,108436,CIGNA TPA,TPA,CIGNA,InsurancePlan
RADS2:108442,RADS2,108442,BRIGHT HEALTH MCDASSIGN,MCDASSIGN,BRIGHT HEALTH,InsurancePlan
IAI:108444,IAI,108444,BCBS EPO,EPO,BCBS,InsurancePlan
CIRPA:108446,CIRPA,108446,UNITED COMM,COMM,UNITED,InsurancePlan
RADO:108452,RADO,108452,BCBS MCDASSIGN,MCDASSIGN,BCBS,InsurancePlan
ACR:108456,ACR,108456,MAGELLAN EPO,EPO,MAGELLAN,InsurancePlan
RADO:108465,RADO,108465,MEDICARE COMM,COMM,MEDICARE,InsurancePlan
RADX:108469,RADX,108469,MEDICARE PPO,PPO,MEDICARE,InsurancePlan
GRH:108475,GRH,108475,AETNA POS,POS,AETNA,InsurancePlan
PXP:108476,PXP,108476,COVENTRY MCDASSIGN,MCDASSIGN,COVENTRY,InsurancePlan
SMED:108478,SMED,108478,MEDICARE HMO,HMO,MEDICARE,InsurancePlan
RADL:108479,RADL,108479,MEDICARE POS,POS,MEDICARE,InsurancePlan
RADG:108486,RADG,108486,BCBS TPA,TPA,BCBS,InsurancePlan
RADD:108490,RADD,108490,MEDICAID EPO,EPO,MEDICAID,InsurancePlan
RADS:108498,RADS,108498,BCBS PPO,PPO,BCBS,InsurancePlan
RADL:108502,RADL,108502,BCBS HMO,HMO,BCBS,InsurancePlan
ESR:108503,ESR,108503,UNITED POS,POS,UNITED,InsurancePlan
TRI:108509,TRI,108509,AETNA TPA,TPA,AETNA,InsurancePlan
MRB:108510,MRB,108510,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
NRAA:108512,NRAA,108512,CIGNA MCRASSIGN,MCRASSIGN,CIGNA,InsurancePlan
GRH:108514,GRH,108514,BCBS HMO,HMO,BCBS,InsurancePlan
RADB:108517,RADB,108517,BCBS TPA,TPA,BCBS,InsurancePlan
PXP:108521,PXP,108521,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
CRC:108527,CRC,108527,AETNA TPA,TPA,AETNA,InsurancePlan
GSIA:108528,GSIA,108528,MEDICARE EPO,EPO,MEDICARE,InsurancePlan
CRC:108533,CRC,108533,MEDICAID COMM,COMM,MEDICAID,InsurancePlan
SMED:108540,SMED,108540,AETNA COMM,COMM,AETNA,InsurancePlan
CIRPA:108544,CIRPA,108544,AETNA COMM,COMM,AETNA,InsurancePlan
RADU:108549,RADU,108549,MEDICAID COMM,COMM,MEDICAID,InsurancePlan
RADY:108552,RADY,108552,MEDICARE PPO,PPO,MEDICARE,InsurancePlan
RADG:108559,RADG,108559,CENTENE MCRASSIGN,MCRASSIGN,CENTENE,InsurancePlan
RADU:108567,RADU,108567,CIGNA HMO,HMO,CIGNA,InsurancePlan
RADS2:108569,RADS2,108569,BCBS EPO,EPO,BCBS,InsurancePlan
RADA:108570,RADA,108570,CIGNA INDEMNITY,INDEMNITY,CIGNA,InsurancePlan
RADT:108575,RADT,108575,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
RADA:108582,RADA,108582,CIGNA COMM,COMM,CIGNA,InsurancePlan
RADL:108590,RADL,108590,AETNA TPA,TPA,AETNA,InsurancePlan
RADG:108597,RADG,108597,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
RADO:108604,RADO,108604,UNITED MCRASSIGN,MCRASSIGN,UNITED,InsurancePlan
RADH:108611,RADH,108611,COMMERCIAL COMM,COMM,COMMERCIAL,InsurancePlan
RADL:108619,RADL,108619,MEDICARE MCRASSIGN,MCRASSIGN,MEDICARE,InsurancePlan
RADI:108624,RADI,108624,MEDICAID PPO,PPO,MEDICAID,InsurancePlan
TRI:108632,TRI,108632,BCBS HMO,HMO,BCBS,InsurancePlan
NRA:108634,NRA,108634,BCBS HMO,HMO,BCBS,InsurancePlan
IAI:108638,IAI,108638,HUMANA HMO,HMO,HUMANA,InsurancePlan
MRB:108639,MRB,108639,BCBS HMO,HMO,BCBS,InsurancePlan
RADN:108645,RADN,108645,UNITED EPO,EPO,UNITED,InsurancePlan
RADM:108646,RADM,108646,COVENTRY HMO,HMO,COVENTRY,InsurancePlan
RADE:108652,RADE,108652,AETNA COMM,COMM,AETNA,InsurancePlan
RADT:108655,RADT,108655,MEDICARE MCDASSIGN,MCDASSIGN,MEDICARE,InsurancePlan
ESR:108662,ESR,108662,BCBS TPA,TPA,BCBS,InsurancePlan
RADS:108667,RADS,108667,MEDICAID EPO,EPO,MEDICAID,InsurancePlan
SAPA:108675,SAPA,108675,HUMANA PPO,PPO,HUMANA,InsurancePlan
NRAA:108679,NRAA,108679,AMBETTER HMO,HMO,AMBETTER,InsurancePlan
RADY:108682,RADY,108682,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
RADE:108685,RADE,108685,MEDICARE MCDASSIGN,MCDASSIGN,MEDICARE,InsurancePlan
RADO:108688,RADO,108688,TRICARE POS,POS,TRICARE,InsurancePlan
RADO:108691,RADO,108691,CIGNA MCRASSIGN,MCRASSIGN,CIGNA,InsurancePlan
RADC:108698,RADC,108698,HUMANA MCRASSIGN,MCRASSIGN,HUMANA,InsurancePlan
RADY:108703,RADY,108703,HUMANA EPO,EPO,HUMANA,InsurancePlan
RASFA:108705,RASFA,108705,BCBS MCDASSIGN,MCDASSIGN,BCBS,InsurancePlan
ACR:108714,ACR,108714,BCBS HDHP,HDHP,BCBS,InsurancePlan
WRAD:108716,WRAD,108716,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
PMR:108724,PMR,108724,MEDICAID PPO,PPO,MEDICAID,InsurancePlan
RADR:108733,RADR,108733,COMMERCIAL POS,POS,COMMERCIAL,InsurancePlan
RADU:108737,RADU,108737,HUMANA COMM,COMM,HUMANA,InsurancePlan
RADD:108746,RADD,108746,CIGNA HDHP,HDHP,CIGNA,InsurancePlan
RADO:108751,RADO,108751,MEDICAID PPO,PPO,MEDICAID,InsurancePlan
RADJ:108758,RADJ,108758,CIGNA POS,POS,CIGNA,InsurancePlan
WRAD:108759,WRAD,108759,MEDICARE INDEMNITY,INDEMNITY,MEDICARE,InsurancePlan
RADU:108766,RADU,108766,COMMERCIAL POS,POS,COMMERCIAL,InsurancePlan
RADI2:108767,RADI2,108767,AMBETTER MCRASSIGN,MCRASSIGN,AMBETTER,InsurancePlan
RADI2:108769,RADI2,108769,AETNA HDHP,HDHP,AETNA,InsurancePlan
RADB:108775,RADB,108775,AETNA MCRASSIGN,MCRASSIGN,AETNA,InsurancePlan
RADO:108781,RADO,108781,AETNA EPO,EPO,AETNA,InsurancePlan
RADF:108787,RADF,108787,MEDICARE HDHP,HDHP,MEDICARE,InsurancePlan
RADC:108789,RADC,108789,BCBS TPA,TPA,BCBS,InsurancePlan
NRAA:108793,NRAA,108793,BCBS POS,POS,BCBS,InsurancePlan
TRI:108799,TRI,108799,HUMANA INDEMNITY,INDEMNITY,HUMANA,InsurancePlan
RADM:108806,RADM,108806,HUMANA INDEMNITY,INDEMNITY,HUMANA,InsurancePlan
GSIA:108814,GSIA,108814,CIGNA HDHP,HDHP,CIGNA,InsurancePlan
NRAA:108816,NRAA,108816,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
WRAD:108822,WRAD,108822,BCBS MCRASSIGN,MCRASSIGN,BCBS,InsurancePlan
RADP:108825,RADP,108825,AMBETTER HDHP,HDHP,AMBETTER,InsurancePlan
TRI:108828,TRI,108828,BCBS PPO,PPO,BCBS,InsurancePlan
WRAD:108836,WRAD,108836,COMMERCIAL MCDASSIGN,MCDASSIGN,COMMERCIAL,InsurancePlan
PMR:108842,PMR,108842,UNITED COMM,COMM,UNITED,InsurancePlan
ESR:108846,ESR,108846,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
RADY:108850,RADY,108850,UNITED TPA,TPA,UNITED,InsurancePlan
RADP:108852,RADP,108852,AETNA COMM,COMM,AETNA,InsurancePlan
WRAD:108859,WRAD,108859,CIGNA COMM,COMM,CIGNA,InsurancePlan
RADP:108868,RADP,108868,MEDICARE TPA,TPA,MEDICARE,InsurancePlan
PXP:108870,PXP,108870,MEDICARE MCDASSIGN,MCDASSIGN,MEDICARE,InsurancePlan
RADS2:108873,RADS2,108873,MEDICARE HMO,HMO,MEDICARE,InsurancePlan
NRAA:108874,NRAA,108874,BCBS MCDASSIGN,MCDASSIGN,BCBS,InsurancePlan
ACRB:108881,ACRB,108881,HUMANA POS,POS,HUMANA,InsurancePlan
RADA:108888,RADA,108888,MEDICAID COMM,COMM,MEDICAID,InsurancePlan
RADI2:108889,RADI2,108889,MEDICAID PPO,PPO,MEDICAID,InsurancePlan
CIRPA:108892,CIRPA,108892,AETNA EPO,EPO,AETNA,InsurancePlan
GRH:108898,GRH,108898,CIGNA HDHP,HDHP,CIGNA,InsurancePlan
RADP:108901,RADP,108901,BCBS HMO,HMO,BCBS,InsurancePlan
RADQ:108905,RADQ,108905,MEDICAID TPA,TPA,MEDICAID,InsurancePlan
TRI:108909,TRI,108909,BCBS HDHP,HDHP,BCBS,InsurancePlan
WRAD:108918,WRAD,108918,MEDICAID POS,POS,MEDICAID,InsurancePlan
RADH:108922,RADH,108922,CIGNA PPO,PPO,CIGNA,InsurancePlan
RADZ:108925,RADZ,108925,HUMANA INDEMNITY,INDEMNITY,HUMANA,InsurancePlan
RADL:108929,RADL,108929,BCBS MCDASSIGN,MCDASSIGN,BCBS,InsurancePlan
RADA:108936,RADA,108936,BCBS HMO,HMO,BCBS,InsurancePlan
RADQ:108944,RADQ,108944,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
RADJ:108950,RADJ,108950,AETNA COMM,COMM,AETNA,InsurancePlan
RADG:108954,RADG,108954,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
RADJ:108957,RADJ,108957,OSCAR POS,POS,OSCAR,InsurancePlan
RADI2:108961,RADI2,108961,HUMANA EPO,EPO,HUMANA,InsurancePlan
ACR:108969,ACR,108969,BCBS MCRASSIGN,MCRASSIGN,BCBS,InsurancePlan
RADE:108978,RADE,108978,AMBETTER POS,POS,AMBETTER,InsurancePlan
IAI:108987,IAI,108987,AETNA MCRASSIGN,MCRASSIGN,AETNA,InsurancePlan
RASFA:108991,RASFA,108991,BCBS HDHP,HDHP,BCBS,InsurancePlan
CRC:108993,CRC,108993,AETNA PPO,PPO,AETNA,InsurancePlan
RADP:109000,RADP,109000,MEDICARE INDEMNITY,INDEMNITY,MEDICARE,InsurancePlan
ACRB:109009,ACRB,109009,MEDICARE EPO,EPO,MEDICARE,InsurancePlan
RADS:109014,RADS,109014,BCBS HMO,HMO,BCBS,InsurancePlan
RADZ:109015,RADZ,109015,CIGNA HMO,HMO,CIGNA,InsurancePlan
RADG:109024,RADG,109024,CIGNA MCDASSIGN,MCDASSIGN,CIGNA,InsurancePlan
RADG:109026,RADG,109026,MEDICARE MCRASSIGN,MCRASSIGN,MEDICARE,InsurancePlan
RADF:109027,RADF,109027,BCBS TPA,TPA,BCBS,InsurancePlan
SMED:109036,SMED,109036,MEDICARE MCDASSIGN,MCDASSIGN,MEDICARE,InsurancePlan
RADF:109042,RADF,109042,BCBS EPO,EPO,BCBS,InsurancePlan
RADZ:109051,RADZ,109051,CIGNA INDEMNITY,INDEMNITY,CIGNA,InsurancePlan
RADK:109060,RADK,109060,COMMERCIAL MCRASSIGN,MCRASSIGN,COMMERCIAL,InsurancePlan
WRAD:109068,WRAD,109068,COMMERCIAL POS,POS,COMMERCIAL,InsurancePlan
CRC:109069,CRC,109069,AETNA PPO,PPO,AETNA,InsurancePlan
PMR:109070,PMR,109070,MOLINA INDEMNITY,INDEMNITY,MOLINA,InsurancePlan
ACR:109077,ACR,109077,UNITED TPA,TPA,UNITED,InsurancePlan
RADC:109085,RADC,109085,MEDICARE HDHP,HDHP,MEDICARE,InsurancePlan
RADY:109093,RADY,109093,MEDICARE MCRASSIGN,MCRASSIGN,MEDICARE,InsurancePlan
ACR:109098,ACR,109098,BRIGHT HEALTH COMM,COMM,BRIGHT HEALTH,InsurancePlan
CRC:109099,CRC,109099,TRICARE EPO,EPO,TRICARE,InsurancePlan
GSIA:109108,GSIA,109108,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
PMR:109112,PMR,109112,CENTENE MCDASSIGN,MCDASSIGN,CENTENE,InsurancePlan
RADN:109114,RADN,109114,UNITED HMO,HMO,UNITED,InsurancePlan
RADL:109123,RADL,109123,COMMERCIAL TPA,TPA,COMMERCIAL,InsurancePlan
GRH:109125,GRH,109125,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
RADG:109126,RADG,109126,MEDICARE COMM,COMM,MEDICARE,InsurancePlan
CRC:109134,CRC,109134,UNITED POS,POS,UNITED,InsurancePlan
RADF:109141,RADF,109141,UNITED COMM,COMM,UNITED,InsurancePlan
RADH:109149,RADH,109149,TRICARE COMM,COMM,TRICARE,InsurancePlan
IAI:109152,IAI,109152,COMMERCIAL HDHP,HDHP,COMMERCIAL,InsurancePlan
RADF:109154,RADF,109154,CIGNA TPA,TPA,CIGNA,InsurancePlan
RADP:109161,RADP,109161,CIGNA POS,POS,CIGNA,InsurancePlan
RADU:109164,RADU,109164,MOLINA MCDASSIGN,MCDASSIGN,MOLINA,InsurancePlan
RADN:109169,RADN,109169,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
RADK:109171,RADK,109171,COMMERCIAL HDHP,HDHP,COMMERCIAL,InsurancePlan
RADE:109172,RADE,109172,CIGNA COMM,COMM,CIGNA,InsurancePlan
RADR:109177,RADR,109177,CIGNA COMM,COMM,CIGNA,InsurancePlan
RASFA:109185,RASFA,109185,BCBS MCDASSIGN,MCDASSIGN,BCBS,InsurancePlan
RADQ:109190,RADQ,109190,HUMANA POS,POS,HUMANA,InsurancePlan
ACR:109194,ACR,109194,AETNA COMM,COMM,AETNA,InsurancePlan
NRAA:109196,NRAA,109196,CIGNA INDEMNITY,INDEMNITY,CIGNA,InsurancePlan
SAPA:109202,SAPA,109202,AETNA EPO,EPO,AETNA,InsurancePlan
NRA:109207,NRA,109207,UNITED MCDASSIGN,MCDASSIGN,UNITED,InsurancePlan
RADG:109216,RADG,109216,AETNA EPO,EPO,AETNA,InsurancePlan
RADC:109220,RADC,109220,MOLINA MCRASSIGN,MCRASSIGN,MOLINA,InsurancePlan
ACR:109228,ACR,109228,CENTENE POS,POS,CENTENE,InsurancePlan
RADF:109233,RADF,109233,MAGELLAN HMO,HMO,MAGELLAN,InsurancePlan
RADS:109234,RADS,109234,COMMERCIAL POS,POS,COMMERCIAL,InsurancePlan
RADR:109239,RADR,109239,UNITED HMO,HMO,UNITED,InsurancePlan
RASFA:109247,RASFA,109247,HUMANA HMO,HMO,HUMANA,InsurancePlan
PXP:109250,PXP,109250,HUMANA INDEMNITY,INDEMNITY,HUMANA,InsurancePlan
NRAA:109257,NRAA,109257,BCBS EPO,EPO,BCBS,InsurancePlan
TRI:109258,TRI,109258,MEDICARE HMO,HMO,MEDICARE,InsurancePlan
CIRPA:109265,CIRPA,109265,BCBS INDEMNITY,INDEMNITY,BCBS,InsurancePlan
RADN:109269,RADN,109269,MEDICARE INDEMNITY,INDEMNITY,MEDICARE,InsurancePlan
RADR:109270,RADR,109270,UNITED EPO,EPO,UNITED,InsurancePlan
PXP:109276,PXP,109276,AETNA POS,POS,AETNA,InsurancePlan
RADP:109278,RADP,109278,AETNA COMM,COMM,AETNA,InsurancePlan
NRA:109283,NRA,109283,MEDICAID COMM,COMM,MEDICAID,InsurancePlan
RADJ:109288,RADJ,109288,MEDICARE MCDASSIGN,MCDASSIGN,MEDICARE,InsurancePlan
RADA:109289,RADA,109289,BCBS HDHP,HDHP,BCBS,InsurancePlan
ESR:109292,ESR,109292,HUMANA PPO,PPO,HUMANA,InsurancePlan
RADX:109300,RADX,109300,CIGNA HMO,HMO,CIGNA,InsurancePlan
NRA:109306,NRA,109306,CIGNA HDHP,HDHP,CIGNA,InsurancePlan
RADZ:109315,RADZ,109315,UNITED PPO,PPO,UNITED,InsurancePlan
RADC:109322,RADC,109322,MEDICARE INDEMNITY,INDEMNITY,MEDICARE,InsurancePlan
CIRPA:109326,CIRPA,109326,UNITED EPO,EPO,UNITED,InsurancePlan
RADR:109334,RADR,109334,COVENTRY EPO,EPO,COVENTRY,InsurancePlan
SMED:109335,SMED,109335,UNITED INDEMNITY,INDEMNITY,UNITED,InsurancePlan
ACRB:109340,ACRB,109340,COMMERCIAL MCDASSIGN,MCDASSIGN,COMMERCIAL,InsurancePlan
NRAA:109342,NRAA,109342,HUMANA HDHP,HDHP,HUMANA,InsurancePlan
RADM:109348,RADM,109348,HUMANA POS,POS,HUMANA,InsurancePlan
RADT:109351,RADT,109351,COMMERCIAL HDHP,HDHP,COMMERCIAL,InsurancePlan
NRAA:109355,NRAA,109355,AMBETTER POS,POS,AMBETTER,InsurancePlan
