:START_ID(RCCall),:END_ID(Campaign),:TYPE
593000002872,PMR,PART_OF_CAMPAIGN
593000002873,ACR,PART_OF_CAMPAIGN
593000002874,NRAA,PART_OF_CAMPAIGN
593000002875,NRAA,PART_OF_CAMPAIGN
593000002876,PXP,PART_OF_CAMPAIGN
593000002877,MRB,PART_OF_CAMPAIGN
593000002878,NRA,PART_OF_CAMPAIGN
593000002879,IAI,PART_OF_CAMPAIGN
593000002880,ACRB,PART_OF_CAMPAIGN
593000002881,NRAA,PART_OF_CAMPAIGN
593000002882,IAI,PART_OF_CAMPAIGN
593000002883,IAI,PART_OF_CAMPAIGN
593000002884,SMED,PART_OF_CAMPAIGN
593000002885,SMED,PART_OF_CAMPAIGN
593000002886,RASFA,PART_OF_CAMPAIGN
593000002887,ESR,PART_OF_CAMPAIGN
593000002888,IAI,PART_OF_CAMPAIGN
593000002889,GRH,PART_OF_CAMPAIGN
593000002890,NRA,PART_OF_CAMPAIGN
593000002891,MRB,PART_OF_CAMPAIGN
593000002892,IAI,PART_OF_CAMPAIGN
593000002893,SMED,PART_OF_CAMPAIGN
593000002894,PMR,PART_OF_CAMPAIGN
593000002895,TRI,PART_OF_CAMPAIGN
593000002896,MRB,PART_OF_CAMPAIGN
593000002897,SAPA,PART_OF_CAMPAIGN
593000002898,IAI,PART_OF_CAMPAIGN
593000002899,ACR,PART_OF_CAMPAIGN
593000002900,NRA,PART_OF_CAMPAIGN
593000002901,ACRB,PART_OF_CAMPAIGN
593000002902,ACR,PART_OF_CAMPAIGN
593000002903,ACR,PART_OF_CAMPAIGN
593000002904,MRB,PART_OF_CAMPAIGN
593000002905,GSIA,PART_OF_CAMPAIGN
593000002906,PXP,PART_OF_CAMPAIGN
593000002907,IAI,PART_OF_CAMPAIGN
593000002908,NRAA,PART_OF_CAMPAIGN
593000002909,GRH,PART_OF_CAMPAIGN
593000002910,ESR,PART_OF_CAMPAIGN
593000002911,MRB,PART_OF_CAMPAIGN
593000002912,CRC,PART_OF_CAMPAIGN
593000002913,ESR,PART_OF_CAMPAIGN
593000002914,ESR,PART_OF_CAMPAIGN
593000002915,GRH,PART_OF_CAMPAIGN
593000002916,NRAA,PART_OF_CAMPAIGN
593000002917,NRA,PART_OF_CAMPAIGN
593000002918,IAI,PART_OF_CAMPAIGN
593000002919,SMED,PART_OF_CAMPAIGN
593000002920,GSIA,PART_OF_CAMPAIGN
593000002921,NRAA,PART_OF_CAMPAIGN
593000002922,IAI,PART_OF_CAMPAIGN
593000002923,RASFA,PART_OF_CAMPAIGN
593000002924,TRI,PART_OF_CAMPAIGN
593000002925,GSIA,PART_OF_CAMPAIGN
593000002926,SAPA,PART_OF_CAMPAIGN
593000002927,RASFA,PART_OF_CAMPAIGN
593000002928,RASFA,PART_OF_CAMPAIGN
593000002929,NRAA,PART_OF_CAMPAIGN
593000002930,PXP,PART_OF_CAMPAIGN
593000002931,ESR,PART_OF_CAMPAIGN
593000002932,GSIA,PART_OF_CAMPAIGN
593000002933,GRH,PART_OF_CAMPAIGN
593000002934,RASFA,PART_OF_CAMPAIGN
593000002935,ACRB,PART_OF_CAMPAIGN
593000002936,SAPA,PART_OF_CAMPAIGN
593000002937,ACR,PART_OF_CAMPAIGN
593000002938,NRAA,PART_OF_CAMPAIGN
593000002939,ACR,PART_OF_CAMPAIGN
593000002940,IAI,PART_OF_CAMPAIGN
593000002941,SAPA,PART_OF_CAMPAIGN
593000002942,CRC,PART_OF_CAMPAIGN
593000002943,PMR,PART_OF_CAMPAIGN
593000002944,SAPA,PART_OF_CAMPAIGN
593000002945,ESR,PART_OF_CAMPAIGN
593000002946,PXP,PART_OF_CAMPAIGN
593000002947,GRH,PART_OF_CAMPAIGN
593000002948,GSIA,PART_OF_CAMPAIGN
593000002949,SAPA,PART_OF_CAMPAIGN
593000002950,IAI,PART_OF_CAMPAIGN
593000002951,GRH,PART_OF_CAMPAIGN
593000002952,NRA,PART_OF_CAMPAIGN
593000002953,PXP,PART_OF_CAMPAIGN
593000002954,SAPA,PART_OF_CAMPAIGN
593000002955,PXP,PART_OF_CAMPAIGN
593000002956,NRA,PART_OF_CAMPAIGN
593000002957,IAI,PART_OF_CAMPAIGN
593000002958,GRH,PART_OF_CAMPAIGN
593000002959,PXP,PART_OF_CAMPAIGN
593000002960,PXP,PART_OF_CAMPAIGN
593000002961,ESR,PART_OF_CAMPAIGN
593000002962,RASFA,PART_OF_CAMPAIGN
593000002963,ACR,PART_OF_CAMPAIGN
593000002964,TRI,PART_OF_CAMPAIGN
593000002965,SAPA,PART_OF_CAMPAIGN
593000002966,GRH,PART_OF_CAMPAIGN
593000002967,ESR,PART_OF_CAMPAIGN
593000002968,RASFA,PART_OF_CAMPAIGN
593000002969,SMED,PART_OF_CAMPAIGN
593000002970,ESR,PART_OF_CAMPAIGN
593000002971,MRB,PART_OF_CAMPAIGN
593000002972,ACRB,PART_OF_CAMPAIGN
593000002973,GSIA,PART_OF_CAMPAIGN
593000002974,CRC,PART_OF_CAMPAIGN
593000002975,PMR,PART_OF_CAMPAIGN
593000002976,SMED,PART_OF_CAMPAIGN
593000002977,PMR,PART_OF_CAMPAIGN
593000002978,TRI,PART_OF_CAMPAIGN
593000002979,ESR,PART_OF_CAMPAIGN
593000002980,IAI,PART_OF_CAMPAIGN
593000002981,ACRB,PART_OF_CAMPAIGN
593000002982,GSIA,PART_OF_CAMPAIGN
593000002983,TRI,PART_OF_CAMPAIGN
593000002984,ACR,PART_OF_CAMPAIGN
593000002985,NRAA,PART_OF_CAMPAIGN
593000002986,SMED,PART_OF_CAMPAIGN
593000002987,NRAA,PART_OF_CAMPAIGN
593000002988,ACRB,PART_OF_CAMPAIGN
593000002989,SAPA,PART_OF_CAMPAIGN
593000002990,SMED,PART_OF_CAMPAIGN
593000002991,RASFA,PART_OF_CAMPAIGN
593000002992,GSIA,PART_OF_CAMPAIGN
593000002993,ACR,PART_OF_CAMPAIGN
593000002994,TRI,PART_OF_CAMPAIGN
593000002995,NRAA,PART_OF_CAMPAIGN
593000002996,PXP,PART_OF_CAMPAIGN
593000002997,IAI,PART_OF_CAMPAIGN
593000002998,PMR,PART_OF_CAMPAIGN
593000002999,SAPA,PART_OF_CAMPAIGN
593000003000,PMR,PART_OF_CAMPAIGN
593000003001,CRC,PART_OF_CAMPAIGN
593000003002,IAI,PART_OF_CAMPAIGN
593000003003,MRB,PART_OF_CAMPAIGN
593000003004,NRAA,PART_OF_CAMPAIGN
593000003005,GSIA,PART_OF_CAMPAIGN
593000003006,IAI,PART_OF_CAMPAIGN
593000003007,ESR,PART_OF_CAMPAIGN
593000003008,PXP,PART_OF_CAMPAIGN
593000003009,ACRB,PART_OF_CAMPAIGN
593000003010,PMR,PART_OF_CAMPAIGN
593000003011,ACRB,PART_OF_CAMPAIGN
593000003012,SAPA,PART_OF_CAMPAIGN
593000003013,RASFA,PART_OF_CAMPAIGN
593000003014,SMED,PART_OF_CAMPAIGN
593000003015,IAI,PART_OF_CAMPAIGN
593000003016,MRB,PART_OF_CAMPAIGN
593000003017,IAI,PART_OF_CAMPAIGN
593000003018,SAPA,PART_OF_CAMPAIGN
593000003019,IAI,PART_OF_CAMPAIGN
593000003020,ACR,PART_OF_CAMPAIGN
593000003021,ACRB,PART_OF_CAMPAIGN
593000003022,CRC,PART_OF_CAMPAIGN
593000003023,NRAA,PART_OF_CAMPAIGN
593000003024,ACRB,PART_OF_CAMPAIGN
593000003025,RASFA,PART_OF_CAMPAIGN
593000003026,NRA,PART_OF_CAMPAIGN
593000003027,ACRB,PART_OF_CAMPAIGN
593000003028,MRB,PART_OF_CAMPAIGN
593000003029,ACRB,PART_OF_CAMPAIGN
593000003030,NRA,PART_OF_CAMPAIGN
593000003031,SMED,PART_OF_CAMPAIGN
593000003032,ACRB,PART_OF_CAMPAIGN
593000003033,MRB,PART_OF_CAMPAIGN
593000003034,ACR,PART_OF_CAMPAIGN
593000003035,GSIA,PART_OF_CAMPAIGN
593000003036,NRA,PART_OF_CAMPAIGN
593000003037,NRA,PART_OF_CAMPAIGN
593000003038,RASFA,PART_OF_CAMPAIGN
593000003039,ACR,PART_OF_CAMPAIGN
593000003040,GRH,PART_OF_CAMPAIGN
593000003041,ACRB,PART_OF_CAMPAIGN
593000003042,GSIA,PART_OF_CAMPAIGN
593000003043,ESR,PART_OF_CAMPAIGN
593000003044,RASFA,PART_OF_CAMPAIGN
593000003045,GRH,PART_OF_CAMPAIGN
593000003046,ESR,PART_OF_CAMPAIGN
593000003047,SAPA,PART_OF_CAMPAIGN
593000003048,ACRB,PART_OF_CAMPAIGN
593000003049,PMR,PART_OF_CAMPAIGN
593000003050,PXP,PART_OF_CAMPAIGN
593000003051,CRC,PART_OF_CAMPAIGN
593000003052,ACRB,PART_OF_CAMPAIGN
593000003053,ACR,PART_OF_CAMPAIGN
593000003054,NRA,PART_OF_CAMPAIGN
593000003055,TRI,PART_OF_CAMPAIGN
593000003056,ACRB,PART_OF_CAMPAIGN
593000003057,GSIA,PART_OF_CAMPAIGN
593000003058,RASFA,PART_OF_CAMPAIGN
593000003059,CRC,PART_OF_CAMPAIGN
593000003060,GRH,PART_OF_CAMPAIGN
593000003061,NRA,PART_OF_CAMPAIGN
593000003062,CRC,PART_OF_CAMPAIGN
593000003063,ACRB,PART_OF_CAMPAIGN
593000003064,NRA,PART_OF_CAMPAIGN
593000003065,CRC,PART_OF_CAMPAIGN
593000003066,NRA,PART_OF_CAMPAIGN
593000003067,NRAA,PART_OF_CAMPAIGN
593000003068,PMR,PART_OF_CAMPAIGN
593000003069,ACRB,PART_OF_CAMPAIGN
593000003070,SAPA,PART_OF_CAMPAIGN
593000003071,CRC,PART_OF_CAMPAIGN
593000003072,ACRB,PART_OF_CAMPAIGN
593000003073,TRI,PART_OF_CAMPAIGN
593000003074,PMR,PART_OF_CAMPAIGN
593000003075,SAPA,PART_OF_CAMPAIGN
593000003076,PMR,PART_OF_CAMPAIGN
593000003077,SAPA,PART_OF_CAMPAIGN
593000003078,ACR,PART_OF_CAMPAIGN
593000003079,GSIA,PART_OF_CAMPAIGN
593000003080,ACRB,PART_OF_CAMPAIGN
593000003081,ACRB,PART_OF_CAMPAIGN
593000003082,NRA,PART_OF_CAMPAIGN
593000003083,CRC,PART_OF_CAMPAIGN
593000003084,NRAA,PART_OF_CAMPAIGN
593000003085,IAI,PART_OF_CAMPAIGN
593000003086,RASFA,PART_OF_CAMPAIGN
593000003087,TRI,PART_OF_CAMPAIGN
593000003088,PXP,PART_OF_CAMPAIGN
593000003089,CRC,PART_OF_CAMPAIGN
593000003090,GSIA,PART_OF_CAMPAIGN
593000003091,SAPA,PART_OF_CAMPAIGN
593000003092,SAPA,PART_OF_CAMPAIGN
593000003093,IAI,PART_OF_CAMPAIGN
593000003094,SMED,PART_OF_CAMPAIGN
593000003095,ACRB,PART_OF_CAMPAIGN
593000003096,IAI,PART_OF_CAMPAIGN
593000003097,SMED,PART_OF_CAMPAIGN
593000003098,RASFA,PART_OF_CAMPAIGN
593000003099,ESR,PART_OF_CAMPAIGN
593000003100,MRB,PART_OF_CAMPAIGN
593000003101,CRC,PART_OF_CAMPAIGN
593000003102,ACR,PART_OF_CAMPAIGN
593000003103,IAI,PART_OF_CAMPAIGN
593000003104,ACR,PART_OF_CAMPAIGN
593000003105,RASFA,PART_OF_CAMPAIGN
593000003106,SAPA,PART_OF_CAMPAIGN
593000003107,ESR,PART_OF_CAMPAIGN
593000003108,RASFA,PART_OF_CAMPAIGN
593000003109,GSIA,PART_OF_CAMPAIGN
593000003110,GRH,PART_OF_CAMPAIGN
593000003111,ACR,PART_OF_CAMPAIGN
593000003112,GRH,PART_OF_CAMPAIGN
593000003113,ESR,PART_OF_CAMPAIGN
593000003114,GSIA,PART_OF_CAMPAIGN
593000003115,PMR,PART_OF_CAMPAIGN
593000003116,GSIA,PART_OF_CAMPAIGN
593000003117,ESR,PART_OF_CAMPAIGN
593000003118,GSIA,PART_OF_CAMPAIGN
593000003119,MRB,PART_OF_CAMPAIGN
593000003120,GSIA,PART_OF_CAMPAIGN
593000003121,SMED,PART_OF_CAMPAIGN
593000003122,PMR,PART_OF_CAMPAIGN
593000003123,SMED,PART_OF_CAMPAIGN
593000003124,PMR,PART_OF_CAMPAIGN
593000003125,GSIA,PART_OF_CAMPAIGN
593000003126,CRC,PART_OF_CAMPAIGN
593000003127,SAPA,PART_OF_CAMPAIGN
593000003128,IAI,PART_OF_CAMPAIGN
593000003129,ESR,PART_OF_CAMPAIGN
593000003130,CRC,PART_OF_CAMPAIGN
593000003131,ACRB,PART_OF_CAMPAIGN
593000003132,ACR,PART_OF_CAMPAIGN
593000003133,SMED,PART_OF_CAMPAIGN
593000003134,SAPA,PART_OF_CAMPAIGN
593000003135,NRA,PART_OF_CAMPAIGN
593000003136,PXP,PART_OF_CAMPAIGN
593000003137,NRAA,PART_OF_CAMPAIGN
593000003138,GRH,PART_OF_CAMPAIGN
593000003139,CRC,PART_OF_CAMPAIGN
593000003140,PXP,PART_OF_CAMPAIGN
593000003141,NRA,PART_OF_CAMPAIGN
593000003142,TRI,PART_OF_CAMPAIGN
593000003143,SMED,PART_OF_CAMPAIGN
593000003144,NRAA,PART_OF_CAMPAIGN
593000003145,IAI,PART_OF_CAMPAIGN
593000003146,RASFA,PART_OF_CAMPAIGN
593000003147,CRC,PART_OF_CAMPAIGN
593000003148,ESR,PART_OF_CAMPAIGN
593000003149,PXP,PART_OF_CAMPAIGN
593000003150,MRB,PART_OF_CAMPAIGN
593000003151,IAI,PART_OF_CAMPAIGN
593000003152,CRC,PART_OF_CAMPAIGN
593000003153,ACR,PART_OF_CAMPAIGN
593000003154,RASFA,PART_OF_CAMPAIGN
593000003155,ACRB,PART_OF_CAMPAIGN
593000003156,PMR,PART_OF_CAMPAIGN
593000003157,GSIA,PART_OF_CAMPAIGN
593000003158,GSIA,PART_OF_CAMPAIGN
593000003159,RASFA,PART_OF_CAMPAIGN
593000003160,SAPA,PART_OF_CAMPAIGN
593000003161,GRH,PART_OF_CAMPAIGN
593000003162,ESR,PART_OF_CAMPAIGN
593000003163,GSIA,PART_OF_CAMPAIGN
593000003164,PMR,PART_OF_CAMPAIGN
593000003165,PMR,PART_OF_CAMPAIGN
593000003166,SMED,PART_OF_CAMPAIGN
593000003167,IAI,PART_OF_CAMPAIGN
593000003168,PMR,PART_OF_CAMPAIGN
593000003169,MRB,PART_OF_CAMPAIGN
593000003170,TRI,PART_OF_CAMPAIGN
593000003171,NRA,PART_OF_CAMPAIGN
593000003172,TRI,PART_OF_CAMPAIGN
593000003173,SMED,PART_OF_CAMPAIGN
593000003174,SAPA,PART_OF_CAMPAIGN
593000003175,NRAA,PART_OF_CAMPAIGN
593000003176,PXP,PART_OF_CAMPAIGN
593000003177,GRH,PART_OF_CAMPAIGN
593000003178,SMED,PART_OF_CAMPAIGN
593000003179,SAPA,PART_OF_CAMPAIGN
593000003180,PMR,PART_OF_CAMPAIGN
593000003181,SAPA,PART_OF_CAMPAIGN
593000003182,NRA,PART_OF_CAMPAIGN
593000003183,PMR,PART_OF_CAMPAIGN
593000003184,GRH,PART_OF_CAMPAIGN
593000003185,GRH,PART_OF_CAMPAIGN
593000003186,NRAA,PART_OF_CAMPAIGN
593000003187,GRH,PART_OF_CAMPAIGN
593000003188,PXP,PART_OF_CAMPAIGN
593000003189,IAI,PART_OF_CAMPAIGN
593000003190,MRB,PART_OF_CAMPAIGN
593000003191,GRH,PART_OF_CAMPAIGN
593000003192,GSIA,PART_OF_CAMPAIGN
593000003193,ESR,PART_OF_CAMPAIGN
593000003194,IAI,PART_OF_CAMPAIGN
593000003195,RASFA,PART_OF_CAMPAIGN
593000003196,PXP,PART_OF_CAMPAIGN
593000003197,IAI,PART_OF_CAMPAIGN
593000003198,ESR,PART_OF_CAMPAIGN
593000003199,CRC,PART_OF_CAMPAIGN
593000003200,GRH,PART_OF_CAMPAIGN
593000003201,GRH,PART_OF_CAMPAIGN
593000003202,SAPA,PART_OF_CAMPAIGN
593000003203,TRI,PART_OF_CAMPAIGN
593000003204,RASFA,PART_OF_CAMPAIGN
593000003205,TRI,PART_OF_CAMPAIGN
593000003206,ACR,PART_OF_CAMPAIGN
593000003207,CRC,PART_OF_CAMPAIGN
593000003208,CRC,PART_OF_CAMPAIGN
593000003209,SAPA,PART_OF_CAMPAIGN
593000003210,PXP,PART_OF_CAMPAIGN
593000003211,MRB,PART_OF_CAMPAIGN
593000003212,NRAA,PART_OF_CAMPAIGN
593000003213,ESR,PART_OF_CAMPAIGN
593000003214,GSIA,PART_OF_CAMPAIGN
593000003215,NRAA,PART_OF_CAMPAIGN
593000003216,SMED,PART_OF_CAMPAIGN
593000003217,NRA,PART_OF_CAMPAIGN
593000003218,PMR,PART_OF_CAMPAIGN
593000003219,MRB,PART_OF_CAMPAIGN
593000003220,NRA,PART_OF_CAMPAIGN
593000003221,SMED,PART_OF_CAMPAIGN
593000003222,TRI,PART_OF_CAMPAIGN
593000003223,SMED,PART_OF_CAMPAIGN
593000003224,GSIA,PART_OF_CAMPAIGN
593000003225,CRC,PART_OF_CAMPAIGN
593000003226,RASFA,PART_OF_CAMPAIGN
593000003227,PMR,PART_OF_CAMPAIGN
593000003228,PMR,PART_OF_CAMPAIGN
593000003229,ACRB,PART_OF_CAMPAIGN
593000003230,ACR,PART_OF_CAMPAIGN
593000003231,ACRB,PART_OF_CAMPAIGN
593000003232,NRAA,PART_OF_CAMPAIGN
593000003233,NRAA,PART_OF_CAMPAIGN
593000003234,RASFA,PART_OF_CAMPAIGN
593000003235,ACR,PART_OF_CAMPAIGN
593000003236,SAPA,PART_OF_CAMPAIGN
593000003237,NRAA,PART_OF_CAMPAIGN
593000003238,NRAA,PART_OF_CAMPAIGN
593000003239,ACR,PART_OF_CAMPAIGN
593000003240,GRH,PART_OF_CAMPAIGN
593000003241,RASFA,PART_OF_CAMPAIGN
593000003242,ACRB,PART_OF_CAMPAIGN
593000003243,GRH,PART_OF_CAMPAIGN
593000003244,GSIA,PART_OF_CAMPAIGN
593000003245,MRB,PART_OF_CAMPAIGN
593000003246,ACRB,PART_OF_CAMPAIGN
593000003247,SAPA,PART_OF_CAMPAIGN
593000003248,TRI,PART_OF_CAMPAIGN
593000003249,PMR,PART_OF_CAMPAIGN
593000003250,GSIA,PART_OF_CAMPAIGN
593000003251,GRH,PART_OF_CAMPAIGN
593000003252,GRH,PART_OF_CAMPAIGN
593000003253,ESR,PART_OF_CAMPAIGN
593000003254,ACRB,PART_OF_CAMPAIGN
593000003255,RASFA,PART_OF_CAMPAIGN
593000003256,CRC,PART_OF_CAMPAIGN
593000003257,NRAA,PART_OF_CAMPAIGN
593000003258,NRAA,PART_OF_CAMPAIGN
593000003259,CRC,PART_OF_CAMPAIGN
593000003260,GSIA,PART_OF_CAMPAIGN
593000003261,NRAA,PART_OF_CAMPAIGN
593000003262,SMED,PART_OF_CAMPAIGN
593000003263,CRC,PART_OF_CAMPAIGN
593000003264,NRA,PART_OF_CAMPAIGN
593000003265,SAPA,PART_OF_CAMPAIGN
593000003266,SAPA,PART_OF_CAMPAIGN
593000003267,ACRB,PART_OF_CAMPAIGN
593000003268,NRA,PART_OF_CAMPAIGN
593000003269,NRA,PART_OF_CAMPAIGN
593000003270,ACRB,PART_OF_CAMPAIGN
593000003271,PMR,PART_OF_CAMPAIGN
593000003272,NRA,PART_OF_CAMPAIGN
593000003273,PMR,PART_OF_CAMPAIGN
593000003274,NRAA,PART_OF_CAMPAIGN
593000003275,PXP,PART_OF_CAMPAIGN
593000003276,TRI,PART_OF_CAMPAIGN
593000003277,PMR,PART_OF_CAMPAIGN
593000003278,GSIA,PART_OF_CAMPAIGN
593000003279,MRB,PART_OF_CAMPAIGN
593000003280,ESR,PART_OF_CAMPAIGN
593000003281,PMR,PART_OF_CAMPAIGN
593000003282,SMED,PART_OF_CAMPAIGN
593000003283,ACR,PART_OF_CAMPAIGN
593000003284,CRC,PART_OF_CAMPAIGN
593000003285,ACRB,PART_OF_CAMPAIGN
593000003286,NRAA,PART_OF_CAMPAIGN
593000003287,SMED,PART_OF_CAMPAIGN
593000003288,MRB,PART_OF_CAMPAIGN
593000003289,SAPA,PART_OF_CAMPAIGN
593000003290,SAPA,PART_OF_CAMPAIGN
593000003291,TRI,PART_OF_CAMPAIGN
593000003292,ACRB,PART_OF_CAMPAIGN
593000003293,GRH,PART_OF_CAMPAIGN
593000003294,MRB,PART_OF_CAMPAIGN
593000003295,IAI,PART_OF_CAMPAIGN
593000003296,PMR,PART_OF_CAMPAIGN
593000003297,GRH,PART_OF_CAMPAIGN
593000003298,SAPA,PART_OF_CAMPAIGN
593000003299,MRB,PART_OF_CAMPAIGN
593000003300,ACRB,PART_OF_CAMPAIGN
593000003301,ACRB,PART_OF_CAMPAIGN
593000003302,GRH,PART_OF_CAMPAIGN
593000003303,MRB,PART_OF_CAMPAIGN
593000003304,GRH,PART_OF_CAMPAIGN
593000003305,NRAA,PART_OF_CAMPAIGN
593000003306,PXP,PART_OF_CAMPAIGN
593000003307,ESR,PART_OF_CAMPAIGN
593000003308,TRI,PART_OF_CAMPAIGN
593000003309,SMED,PART_OF_CAMPAIGN
593000003310,ACRB,PART_OF_CAMPAIGN
593000003311,SAPA,PART_OF_CAMPAIGN
593000003312,PXP,PART_OF_CAMPAIGN
593000003313,NRAA,PART_OF_CAMPAIGN
593000003314,SMED,PART_OF_CAMPAIGN
593000003315,SAPA,PART_OF_CAMPAIGN
593000003316,ESR,PART_OF_CAMPAIGN
593000003317,SMED,PART_OF_CAMPAIGN
593000003318,NRA,PART_OF_CAMPAIGN
593000003319,MRB,PART_OF_CAMPAIGN
593000003320,IAI,PART_OF_CAMPAIGN
593000003321,IAI,PART_OF_CAMPAIGN
593000003322,RASFA,PART_OF_CAMPAIGN
593000003323,ACRB,PART_OF_CAMPAIGN
593000003324,SMED,PART_OF_CAMPAIGN
593000003325,CRC,PART_OF_CAMPAIGN
593000003326,NRA,PART_OF_CAMPAIGN
593000003327,ACRB,PART_OF_CAMPAIGN
593000003328,CRC,PART_OF_CAMPAIGN
593000003329,SMED,PART_OF_CAMPAIGN
593000003330,ACR,PART_OF_CAMPAIGN
593000003331,ACR,PART_OF_CAMPAIGN
593000003332,PXP,PART_OF_CAMPAIGN
593000003333,SMED,PART_OF_CAMPAIGN
593000003334,SAPA,PART_OF_CAMPAIGN
593000003335,CRC,PART_OF_CAMPAIGN
593000003336,NRAA,PART_OF_CAMPAIGN
593000003337,IAI,PART_OF_CAMPAIGN
593000003338,SMED,PART_OF_CAMPAIGN
593000003339,NRAA,PART_OF_CAMPAIGN
593000003340,TRI,PART_OF_CAMPAIGN
593000003341,NRAA,PART_OF_CAMPAIGN
593000003342,GSIA,PART_OF_CAMPAIGN
593000003343,SAPA,PART_OF_CAMPAIGN
593000003344,PMR,PART_OF_CAMPAIGN
593000003345,NRAA,PART_OF_CAMPAIGN
593000003346,SMED,PART_OF_CAMPAIGN
593000003347,ACRB,PART_OF_CAMPAIGN
593000003348,ACRB,PART_OF_CAMPAIGN
593000003349,ESR,PART_OF_CAMPAIGN
593000003350,PXP,PART_OF_CAMPAIGN
593000003351,PMR,PART_OF_CAMPAIGN
593000003352,TRI,PART_OF_CAMPAIGN
593000003353,NRA,PART_OF_CAMPAIGN
593000003354,RASFA,PART_OF_CAMPAIGN
593000003355,SMED,PART_OF_CAMPAIGN
593000003356,CRC,PART_OF_CAMPAIGN
593000003357,PXP,PART_OF_CAMPAIGN
593000003358,ACRB,PART_OF_CAMPAIGN
593000003359,SAPA,PART_OF_CAMPAIGN
593000003360,IAI,PART_OF_CAMPAIGN
593000003361,PMR,PART_OF_CAMPAIGN
593000003362,MRB,PART_OF_CAMPAIGN
593000003363,CRC,PART_OF_CAMPAIGN
593000003364,RASFA,PART_OF_CAMPAIGN
593000003365,RASFA,PART_OF_CAMPAIGN
593000003366,GSIA,PART_OF_CAMPAIGN
593000003367,SAPA,PART_OF_CAMPAIGN
593000003368,SMED,PART_OF_CAMPAIGN
593000003369,CRC,PART_OF_CAMPAIGN
593000003370,IAI,PART_OF_CAMPAIGN
593000003371,RASFA,PART_OF_CAMPAIGN
593000003372,SMED,PART_OF_CAMPAIGN
593000003373,PMR,PART_OF_CAMPAIGN
593000003374,ESR,PART_OF_CAMPAIGN
593000003375,MRB,PART_OF_CAMPAIGN
593000003376,SMED,PART_OF_CAMPAIGN
593000003377,MRB,PART_OF_CAMPAIGN
593000003378,PMR,PART_OF_CAMPAIGN
593000003379,NRA,PART_OF_CAMPAIGN
593000003380,RASFA,PART_OF_CAMPAIGN
593000003381,PXP,PART_OF_CAMPAIGN
593000003382,ESR,PART_OF_CAMPAIGN
593000003383,SMED,PART_OF_CAMPAIGN
593000003384,ACRB,PART_OF_CAMPAIGN
593000003385,RASFA,PART_OF_CAMPAIGN
593000003386,SMED,PART_OF_CAMPAIGN
593000003387,SMED,PART_OF_CAMPAIGN
593000003388,PMR,PART_OF_CAMPAIGN
593000003389,CRC,PART_OF_CAMPAIGN
593000003390,ESR,PART_OF_CAMPAIGN
593000003391,CRC,PART_OF_CAMPAIGN
593000003392,ESR,PART_OF_CAMPAIGN
593000003393,MRB,PART_OF_CAMPAIGN
593000003394,CRC,PART_OF_CAMPAIGN
593000003395,IAI,PART_OF_CAMPAIGN
593000003396,CRC,PART_OF_CAMPAIGN
593000003397,TRI,PART_OF_CAMPAIGN
593000003398,GSIA,PART_OF_CAMPAIGN
593000003399,GRH,PART_OF_CAMPAIGN
593000003400,NRAA,PART_OF_CAMPAIGN
593000003401,SAPA,PART_OF_CAMPAIGN
593000003402,ACR,PART_OF_CAMPAIGN
593000003403,ACRB,PART_OF_CAMPAIGN
593000003404,ACR,PART_OF_CAMPAIGN
593000003405,NRAA,PART_OF_CAMPAIGN
593000003406,ACRB,PART_OF_CAMPAIGN
593000003407,PXP,PART_OF_CAMPAIGN
593000003408,ACR,PART_OF_CAMPAIGN
593000003409,ESR,PART_OF_CAMPAIGN
593000003410,CRC,PART_OF_CAMPAIGN
593000003411,SAPA,PART_OF_CAMPAIGN
593000003412,RASFA,PART_OF_CAMPAIGN
593000003413,ESR,PART_OF_CAMPAIGN
593000003414,GSIA,PART_OF_CAMPAIGN
593000003415,ACR,PART_OF_CAMPAIGN
593000003416,NRAA,PART_OF_CAMPAIGN
593000003417,SMED,PART_OF_CAMPAIGN
593000003418,TRI,PART_OF_CAMPAIGN
593000003419,ACRB,PART_OF_CAMPAIGN
593000003420,SAPA,PART_OF_CAMPAIGN
593000003421,NRAA,PART_OF_CAMPAIGN
593000003422,GRH,PART_OF_CAMPAIGN
593000003423,PMR,PART_OF_CAMPAIGN
593000003424,NRA,PART_OF_CAMPAIGN
593000003425,ESR,PART_OF_CAMPAIGN
593000003426,NRAA,PART_OF_CAMPAIGN
593000003427,TRI,PART_OF_CAMPAIGN
593000003428,CRC,PART_OF_CAMPAIGN
593000003429,MRB,PART_OF_CAMPAIGN
593000003430,MRB,PART_OF_CAMPAIGN
593000003431,GRH,PART_OF_CAMPAIGN
593000003432,CRC,PART_OF_CAMPAIGN
593000003433,PMR,PART_OF_CAMPAIGN
593000003434,TRI,PART_OF_CAMPAIGN
593000003435,IAI,PART_OF_CAMPAIGN
593000003436,CRC,PART_OF_CAMPAIGN
593000003437,RASFA,PART_OF_CAMPAIGN
593000003438,NRAA,PART_OF_CAMPAIGN
593000003439,ACRB,PART_OF_CAMPAIGN
593000003440,RASFA,PART_OF_CAMPAIGN
593000003441,NRA,PART_OF_CAMPAIGN
593000003442,PXP,PART_OF_CAMPAIGN
593000003443,IAI,PART_OF_CAMPAIGN
593000003444,ACRB,PART_OF_CAMPAIGN
